"Subject","Day","Rep","Treat","Control_batch","Glucose","Galactose","Fructose","Xylose","Arabinose","Fucose","Rhamnose","GlcA","GalA","GlcNAc","GalNAc","Mannose","Allose","Ribose"
"Sub5","d0","C","Ctl-S",2,0.00180624106007567,0.00297080399957298,0.000143889351938109,0.000249798561517721,0.00054627732947376,0.00076380470883111,7.13629554376505e-05,9.1132167676921e-05,0.000206244542289665,0.000804331295279295,0.000425835101736628,0.000208810123870501,0,0.0076045522806162
"Sub5","d1","A","Ctl-S",2,0.000189997727055514,0.000128317833700691,0.000946784216713555,0.000714591034958755,0.000297967530409246,0.0013105696665976,4.3515075951744e-05,0,1.88397771673967e-05,0,9.45773468474725e-06,2.6182362938365e-05,0,0.00162407387718617
"Sub5","d1","B","Ctl-S",2,0.000179032726091247,0.000177904860693393,0.00101502692296923,0.00110394424525486,0.000448593692522604,0.00203095501163512,6.86600208262835e-05,0,4.26797957577804e-05,0,2.48827408831232e-05,2.4939966222445e-05,0,0.00272880880037299
"Sub5","d1","C","Ctl-S",2,0.000300658166484096,8.23535804261465e-05,0.0012018410881398,3.5510930164718e-05,5.4742798050618e-05,0.00231473057834329,5.46969024765015e-05,2.71236153767631e-05,7.75894476987805e-05,3.27069240110275e-05,0.000111290876418192,2.51210763583314e-05,0,0.000187668171817328
"Sub5","d2","A","Ctl-S",2,0.00130432727125746,0.00032128416608873,0.00188381382378446,0.0015161098386228,0.00054646805091017,0.00196357349908385,9.0790574523289e-05,0,2.80956724757008e-05,0,1.97248233786658e-05,2.93070152698162e-05,0,0.00275824772159179
"Sub5","d2","B","Ctl-S",2,0.000212158329176245,0.000310856759844412,0.00102947124977017,0.00157995926658642,0.000569464519300685,0.00220448875748047,9.65978527896345e-05,0,5.147271030066e-05,5.4991931341399e-05,1.55921362589762e-05,2.92689938275022e-05,0,0.00351649294957669
"Sub5","d2","C","Ctl-S",2,0.000140451434414646,0.000116126072066793,0.000145846035494689,3.98699120699924e-05,5.31058496059485e-05,0.000287254750710535,6.5681298166724e-05,0,1.48993337508658e-05,0,4.1231116152766e-06,1.31483921984417e-05,0,0.000161789666340283
"Sub5","d3","A","Ctl-S",2,0.000521026470549285,0.000446997599798191,0.000935244521830045,0.00192525972972309,0.000609148930130355,0.00237019432808693,0.000150690747001872,0,3.23647909265358e-05,8.50748561926085e-05,1.86196668206704e-05,0.000122924502655443,0,0.0056859214830219
"Sub5","d3","B","Ctl-S",2,0.0004958379776742,0.000544731862882615,0.00147811384094915,0.00214716615934172,0.00070025167476579,0.00262134738185776,0.000139109661358152,0,3.41050249312976e-05,0.000103720744723497,7.1531870409962e-05,5.05937043292555e-05,0,0.00476509241317422
"Sub5","d3","C","Ctl-S",2,0.000266466585728132,0.00010087530240446,0.000235614546110569,3.96771538579108e-05,3.85148334366989e-05,3.97065493024046e-05,1.12756664340877e-05,0,1.45821917723748e-05,0,1.6170397811301e-06,1.68691604857513e-05,0,0.000132853450353443
"Sub1","d0","A","Ctl-S",3,0.0233916583427449,0.0095298920475555,0.000499762695873676,0.00377894345905676,0.00402144607548433,0.00213766337233211,0.0004924587872269,0.000428778850153215,0.00310328420047123,0.00235861480426176,0,0.000559022956968175,0,0.029568548145568
"Sub1","d0","B","Ctl-S",3,0.0236536161629265,0.00835233284596695,0.000463119146867146,0.00361629485021513,0.00331154199484617,0.0033528801501292,0.000450485202470185,0.000193095470643859,0.00341811436859571,0.00219003615447409,0,0.00051901315381287,0,0.0287663617789809
"Sub1","d0","C","Ctl-S",3,0.0294958828005942,0.0140704482561388,0.000702336379277065,0.00425718807470861,0.0070683355673916,0.00244933972821528,0.000898164078307145,0.00060997907961977,0.00582801151729525,0.00230831510792084,0,0.00069991416281425,0,0.0331753014636305
"Sub1","d1","A","Ctl-S",3,0.00079396421993984,0.00061197057377939,0.00156829129912487,0.000552102558720735,0.000729085116287285,0.00086115078164466,0.000159440424069407,0,9.8602268783228e-05,0,0,5.3781491547196e-05,0,0.00235005034074791
"Sub1","d1","B","Ctl-S",3,0.00064215543567916,0.000663517500179745,0.00133895228272293,0.000382087523441569,0.000491547277722037,0.00074816536974624,0.000135503781659872,0,8.0271736319834e-05,0,0,2.56408104193449e-05,0,0.00203546731504504
"Sub1","d1","C","Ctl-S",3,0.00108875623912761,0.00087772619774271,0.00172331836338896,0.00057863233399301,0.00090971546823719,0.000966143344255195,0.00017843564666893,0,0.000122916369490076,0,0,4.52718464443937e-05,0,0.0026767942966547
"Sub1","d2","A","Ctl-S",3,0.00171334167439593,0.00121150531628988,0.00183895518850184,0.000761566730752455,0.00085094694765961,0.00112667686449639,0.000135878511907038,0,7.9084444388756e-05,0.000149144269463204,0,8.69870309747375e-05,0,0.00277733980859566
"Sub1","d2","B","Ctl-S",3,0.00127152326637477,0.00092867003413955,0.00140031273826788,0.00073300706554466,0.00066300441650174,0.00099357797383157,0.000123762974341863,0,0.000112598296166788,0.000144496093739321,0,9.31712764239905e-05,0,0.00263331411353023
"Sub1","d2","C","Ctl-S",3,0.00157202886296388,0.00120840981258948,0.00167675209174886,0.00083283123836448,0.00094416579707082,0.00087584961356173,0.000196591704953109,0,7.47710785347085e-05,0.000100344889353338,0,4.641753826472e-05,0,0.00280438452132716
"Sub1","d3","A","Ctl-S",3,0.00208516520954684,0.00132267697239603,0.00178320134967585,0.00122844325727375,0.00105507909663947,0.00110202098351455,0.000120317213541807,0,0.000118520946149182,0.000195187607828293,0,6.2637818267114e-05,0,0.00300556784860367
"Sub1","d3","B","Ctl-S",3,0.00141363115622948,0.00108016306403045,0.0015719346153151,0.000938112104538625,0.00069050474459194,0.0010467018601588,0.000112528834247556,0,9.7798011897908e-05,0.000159892250652729,0,3.93896107804915e-05,0,0.00296677630525009
"Sub1","d3","C","Ctl-S",3,0.00225469730178704,0.00148682945287337,0.00192380665773235,0.00113307884093807,0.00132883154349271,0.000995654354127705,0.000138556797165499,0.000169786845083322,0.000112698386419762,0.000247010960208464,0,6.5321266239557e-05,0,0.00366962470721019
"Sub2","d0","A","Ctl-S",3,0.00367516581453033,0.00253202436157806,0.000378608839488065,0.00108315368347458,0.00132472206186941,0.000987912026983735,0.000231274387158962,0,0.000404780836476438,0.000277921803337543,0,0.000348093791088027,0,0.0138886934062949
"Sub2","d0","B","Ctl-S",3,0.00478999027034374,0.00339562834435073,0.000432024280071294,0.00138442345056516,0.00160345983538046,0.00129174935444257,0.000304032689804693,0,0.000629791429551005,0.000435263610919053,0,0.000379834336104033,0,0.0190860405993481
"Sub2","d0","C","Ctl-S",3,0.00312656718429128,0.00254082787768869,0.00031490989887809,0.000743007544429965,0.0011923907922564,0.00083730579435971,0.000215400951169445,0,0.000378362609178859,0.000200257222636048,0,0.000318335088604085,0,0.0126234314346848
"Sub2","d1","A","Ctl-S",3,0.00122140441658998,4.23146795619129e-05,0.000222675588513812,0,7.16978250976065e-05,1.14959703347212e-05,5.40506938481185e-05,0,1.9668676685499e-05,0,0,3.85851859115054e-05,0,0.00066007741550728
"Sub2","d1","B","Ctl-S",3,0.00180410032899477,2.3508484740429e-05,0.00028244194488615,0,5.6614638872761e-05,1.25585713812954e-05,5.65116044381035e-05,0,3.38286824618204e-05,0,0,1.76138654046452e-05,0,0.000791651617910185
"Sub2","d1","C","Ctl-S",3,0.00250072981551794,6.54917938161675e-05,0.000314444773566288,0,5.3077325647426e-05,0,4.66424001849712e-05,0,2.0004251605466e-05,0,0,2.71624262672816e-05,0,0.000788610889041305
"Sub2","d2","A","Ctl-S",3,0.0028850106056177,4.56957561988801e-05,0.000288953333255521,0,5.2153843611871e-05,5.1308115403228e-05,3.62834171088444e-05,0,2.58884526457946e-05,0.000231385631883207,0,4.8884263658246e-05,0,0.000433480552037506
"Sub2","d2","B","Ctl-S",3,0.00127790628748263,3.8884349729989e-05,0.000175563081484827,0,3.89234075560557e-05,9.3174373565105e-05,2.56166655330759e-05,0,1.71276728981027e-05,0,0,2.21268072699992e-05,0,0.000313977717919724
"Sub2","d2","C","Ctl-S",3,0.00132320371052007,5.44268556981525e-05,0.000406835959361636,0,5.4333953607421e-05,0.000327852368656315,4.07367028153187e-05,3.71005720278137e-05,3.97944594438981e-05,0,0,2.28548565318526e-05,0,0.000368869740413215
"Sub2","d3","A","Ctl-S",3,0.000819821462592575,0.000102149801622975,0.000221919624640919,2.8011167903067e-05,6.16043359030575e-05,0.000189779443919477,6.3897836584838e-05,0,2.53164274500405e-05,0,0,1.10583855823339e-05,0,0.000151497774347649
"Sub2","d3","B","Ctl-S",3,0.000754646324303075,9.47964451105695e-05,8.33776279954775e-05,1.95492182290922e-05,4.936409339343e-05,0.000109522742725272,6.4139431099969e-05,0,2.271135360804e-05,0,0,2.08138676341566e-05,0,0.000155478297721331
"Sub2","d3","C","Ctl-S",3,0.00067570366114331,0.000103352893714197,9.01627481280765e-05,2.06820095496077e-05,4.75315720546438e-05,0.00033934582982422,6.83833818553385e-05,0,6.44885901914195e-05,0,0,2.15744849497917e-05,0,0.000140221503001836
"Sub3","d0","A","Ctl-S",3,0.0077912428469781,0.00370286809511188,0.000471904249061219,0.000710773205015245,0.00143295495852892,0.000958417614058155,0.000140720627320216,0.000253504966793745,0.000724999329078595,0.000305655772795301,0,0.000273819112321074,0,0.0097394340315029
"Sub3","d0","B","Ctl-S",3,0.0103024080145926,0.0050038635914974,0.000518114537828875,0.00100603719905539,0.00184918549224361,0.00133431695897356,0.000182182131722161,0.00031844084420509,0.00109359461316728,0.000467322185912168,0,0.000327782514128554,0,0.0128913763584963
"Sub3","d0","C","Ctl-S",3,0.00967477967385445,0.00496810131584365,0.0004828998117739,0.000781351711837975,0.00176215880056428,0.00122144344783251,0.000182607488316037,0.000412209363902072,0.00119272587098857,0.000343758100335423,0,0.000302636032630978,0,0.0124095870200773
"Sub3","d1","A","Ctl-S",3,0.000345396318972501,0.000119730390898936,0.00166596309560498,0.000110993769238036,8.86349724830575e-05,0.00145646165462915,2.8992175186955e-05,0,8.17786139638885e-05,0,0,1.6358727654359e-05,0,0.00061719704978898
"Sub3","d1","B","Ctl-S",3,0.00102332006952656,0.000116621645752793,0.00166924601221864,0.000125222286696002,8.84277567830165e-05,0.0014883751896786,2.92575633662171e-05,0,7.07595560482725e-05,0,0,3.79027403565482e-05,0,0.000495746474822045
"Sub3","d1","C","Ctl-S",3,0.000423090761321421,0.000239568321812238,0.0017547321646046,0.000233834753905146,0.000137946500712302,0.000706431206043135,1.84587933993371e-05,0,4.43237403104541e-05,0,0,3.56826147183321e-05,0,0.00162786423211559
"Sub3","d2","A","Ctl-S",3,0.000683889128002335,0.00051500323326089,0.00193628260970142,0.000438823671034563,0.000212757037487141,0.00255290163141833,9.19952374574945e-05,0.000132779917953408,6.55848318327e-05,0,0,6.013286967624e-05,0,0.00238714860174059
"Sub3","d2","B","Ctl-S",3,0.000622373156271985,0.000434220565831897,0.00185267678337372,0.00052668668443731,0.000208604066985729,0.00156405298428966,7.2149771466813e-05,0,3.79174623883615e-05,0,0,5.65929579792555e-05,0,0.00235635742369202
"Sub3","d2","C","Ctl-S",3,0.00072047632064664,0.000422532625243863,0.00176154222738494,0.000742336333044455,0.000166668388055282,0.00070283972800107,8.8404630892308e-05,0,4.97758728911025e-05,0,0,8.13700722197205e-05,0,0.00241377216905704
"Sub3","d3","A","Ctl-S",3,0.000854845212706465,0.00057112661398151,0.00206462256090183,0.00070147254690795,0,0.00208287585749707,0.000111121513802577,0,9.76144743449795e-05,0.000140106138873253,0,8.43548833042595e-05,0,0.00317246229508337
"Sub3","d3","B","Ctl-S",3,0.00091497091333425,0.000510024593276855,0.00184250090504393,0.000809581643145505,0,0.00150141708819775,9.41401030307875e-05,0,2.37125978752682e-05,0,0,9.35388927997835e-05,0,0.00290098786678997
"Sub3","d3","C","Ctl-S",3,0.000977886338568805,0.00055355699694485,0.00169928036760488,0.00100136202094867,0,0.000785655023307555,6.5508523931411e-05,0,3.98985390422923e-05,0,0,0.000117581202367258,0,0.00282568135138783
"Sub4","d0","A","Ctl-S",3,0.0154971944537898,0.00407829112368229,0.000463122698368509,0.00193871068555086,0.00173838762657559,0.00099644233020436,0.000259921237334947,0.000415895376495766,0.00174249246113993,0.000363690506931561,0,0.000588399361504085,0,0.0154163316648335
"Sub4","d0","B","Ctl-S",3,0.0184365749316774,0.0051698871374364,0.000596868051189275,0.00247045574968361,0.0018319977088298,0.00116393041060275,0.00030871692773174,0.000495656784723877,0.00230392275868635,0.000228017701028804,0,0.00073654430708322,0,0.0181562316797176
"Sub4","d0","C","Ctl-S",3,0.0153869099458163,0.0042358863675065,0.000474125312363703,0.00202062346879966,0.00177211904712477,0.000952228600362925,0.0002723155269848,0.00051916851509354,0.00179920654870763,0.000301296112623683,0,0.00063112993263595,0,0.0154413376033723
"Sub4","d1","A","Ctl-S",3,0.00097096379188948,0.000114971237730657,0.000284050162287683,0,9.81940078412735e-05,2.00058743867288e-05,5.6226306289518e-05,0.000209850149913589,1.19195496754379e-05,0,0,6.3388438779631e-05,0,0.00136641409283446
"Sub4","d1","B","Ctl-S",3,0.00075166263184669,0.000161900087394623,0.000202531663906425,0,0.000116479203141999,2.1215082225593e-05,4.77999631373454e-05,0,1.70823064386832e-05,0,0,3.76640419849955e-05,0,0.00117890543875515
"Sub4","d1","C","Ctl-S",3,0.00066978973249682,0.00014969758205231,0.000215190738507311,0,0.000110537247962551,2.12927320382024e-05,4.41483500534101e-05,0,2.77037940099564e-05,0,0,4.36011434622289e-05,0,0.00099132676908127
"Sub4","d2","A","Ctl-S",3,0.00267319022125029,0.000114659571819461,0.000230122416859938,0,7.95963469635135e-05,2.06806384851529e-05,9.8662684244861e-05,0,2.66994496612761e-05,0,0,9.8195321156118e-05,0,0.00067924403315909
"Sub4","d2","B","Ctl-S",3,0.00267854203756144,0.000126474347983613,0.000309970453313929,0,0.000102263056325581,2.57861836001207e-05,9.67292093704435e-05,0,2.28127107598835e-05,0,0,0.000100823980982544,0,0.000593939323621265
"Sub4","d2","C","Ctl-S",3,0.00311472203708485,0.000176735543006962,0.000264368700348018,1.11651740313255e-06,0.000126958271717698,2.57809599359714e-05,0.000119789361666319,0.000154679049788049,2.46633593373247e-05,9.78019646671885e-05,0,0.00010410960325064,0,0.000695379173089395
"Sub4","d3","A","Ctl-S",3,0.00737106548184475,5.6236004196087e-05,0.000248390720056671,0,7.7114831969988e-05,2.58482316343579e-05,9.8584164521658e-05,0,3.90608190529661e-05,0,0,7.08643489765835e-05,0,0.00063990743281374
"Sub4","d3","B","Ctl-S",3,0.00566580246799175,0.000117834336423763,0.000209528391322001,0,6.9127808993293e-05,1.7429451779113e-05,8.4685735016843e-05,0,4.41658296563474e-06,0,0,6.28483152413705e-05,0,0.000441100648426114
"Sub4","d3","C","Ctl-S",3,0.00587039770729905,7.9971072665905e-05,0.000167898906358112,0,7.40632251029935e-05,2.04102299751225e-05,7.76661739479215e-05,0,1.51865150015612e-05,0,0,4.37807048211288e-05,0,0.000352256502458283
"Sub5","d0","A","Ctl-S",3,0.00306083668931454,0.0049998232557917,0.000194267645634622,0.000252801837690538,0.00064458732714921,0.00122327465696768,8.95761232389105e-05,0.000183617802703382,0.000428237679513566,0.00120050579357214,0,0.000412517861470838,0,0.0138829700857329
"Sub5","d0","B","Ctl-S",3,0.00294681723076962,0.00512182239213145,0.00014647597188214,0.000245235611699094,0.000675596999228615,0.00122961575566895,9.0874952559248e-05,0.000147721462403706,0.000442307330532352,0.00109670785919383,0,0.000365209556923062,0,0.0130943257529474
"Sub5","d0","C","Ctl-S",3,0.00254537000811117,0.00446668546770428,0.000143206603847289,0.000222903710447784,0.000682470736513335,0.00109779656749399,7.98346964747005e-05,0,0.000395911805864568,0.000886497119165315,0,0.000386631633258776,0,0.0118540014248358
"Sub5","d1","A","Ctl-S",3,0.000199658310188644,0.000306719237598791,0.0015609187712822,0.00073013396084351,0.000438020005510425,0.00108884500558818,4.49198215198093e-05,0,9.2684202736656e-05,0,0,2.06840040577261e-05,0,0.0028743037033658
"Sub5","d1","B","Ctl-S",3,0.000609836721122085,0.000210390988356149,0.00165186253102034,0.00097638316198318,0.00076716745235215,0.00116491766558908,4.12029060607748e-05,0,9.35642395065015e-05,0,0,1.0327933769586e-05,0,0.00343925891527045
"Sub5","d1","C","Ctl-S",3,0.000183761904676689,0.000419090554656806,0.0018400525347469,0.00116652287755327,0.000666479727792955,0.00174016115702683,6.5572856777874e-05,0,9.6624067178926e-05,0,0,1.84030966766695e-05,0,0.00473398756283554
"Sub5","d2","A","Ctl-S",3,0.000484675823274368,0.00068331626787471,0.00180158366054093,0.00145290296081612,0.00077102414972022,0.00111474751529085,7.95366220015795e-05,0,0.000127040676011647,0,0,4.94017940450047e-05,0,0.00443684499960538
"Sub5","d2","B","Ctl-S",3,0.000255148970414097,0.000368585148692694,0.00170664326372461,0.00117630110012386,0.0005787297788524,0.00113611214733469,9.5251333488252e-05,0,8.9897281165678e-05,0,0,7.7370530748438e-05,0,0.0050204326483443
"Sub5","d2","C","Ctl-S",3,0.000463818951685785,0.000556440550327845,0.00207623001636605,0.00165270979248647,0.000666995570215615,0.00174490581210519,0.000202859521035905,0,0.000153738698367821,0,0,9.1421409070894e-05,0,0.00671074284550595
"Sub5","d3","A","Ctl-S",3,0.000458875222945898,0.000477839923086167,0.00150336063684614,0.00144021723119349,0,0.00090965018120822,0,0,7.56424962667095e-05,0,0,5.41247476079035e-05,0,0.00368536721167195
"Sub5","d3","B","Ctl-S",3,0.000472958006258378,0.000571130059002985,0.00172402316105242,0.0015851574534178,0,0.000756150413450175,0,0,0.000114857102986874,0,0,5.69819464478525e-05,0,0.00638330987541725
"Sub5","d3","C","Ctl-S",3,0.000602442915219715,0.000747333741997765,0.00204910354751974,0.00209957080701299,0,0.000996487909453235,0,0,0.000123914612571322,0,0,0.000109943042485797,0,0.0075381698215967
