"Subject","Day","Rep","Treat","Control_batch","Acetic Acid","Propionic Acid","Butyric Acid","Lactic Acid","Isobutyric Acid","Valeric Acid","IsoValeric Acid","2-MethylButyric Acid","Caproic Acid","2,2-DimethylButyric Acid","2-MethylValeric Acid","3-MethylValeric Acid","4-MethylValeric Acid","Succinic Acid","Indole-3-Propionic Acid","Indole-3-Butyric Acid","indole-3-Acetic Acid","Indole-3-Lactic Acid"
"Sub4","d1","A","Ctl-S",2,383.241070079667,206.299671882693,683.944318815126,0.174951637892416,33.9062232415289,10.0504882237369,89.9260036324329,38.5393722438652,0,0,0,0,0.0142202527528364,129.857675717066,0.0188569536104082,0,0.200618533105198,0
"Sub4","d1","B","Ctl-S",2,357.468350930647,194.233471165953,648.469267832986,0,34.3390634058221,9.88691345803685,97.6500727611336,40.3080177970366,0,0,0,0,0.0306285716233751,124.877011261775,0.0239704744602331,0.00133572527594311,0.179087085672078,0
"Sub4","d1","C","Ctl-S",2,365.472006282688,207.844896219003,732.102602225829,0,30.7066166034601,10.5841432302213,90.5675893583245,37.0258014716409,0,0,0,0,0.0146571220987198,126.25560519302,0.0225901636659153,0,0.178895751561777,0
"Sub4","d2","A","Ctl-S",2,132.874274037925,229.561375702931,1122.84504659449,1.38975964134617,29.9438368964079,37.878421368136,75.6837701020984,32.7308827116657,0.629059378474261,0,0,0,0.0215274127461556,115.106091343262,0.0219582014925115,0.000876746699803891,0.475463239593114,0
"Sub4","d2","B","Ctl-S",2,138.969416673662,232.435345864722,1096.74457963295,0.89384188437478,28.5511461318404,36.7077526897127,77.3731394065468,32.7712905906362,0,0,0,0,0.0369999017242715,89.0922617940211,0.0247638792273364,0,0.536226065616589,0
"Sub4","d2","C","Ctl-S",2,133.311158997366,223.055808335591,1060.09809883084,0.965113654354175,30.3499800569559,34.263758535488,74.220206992915,31.9943349471784,0,0,0,0,0.0221118779627221,112.42484011611,0.0240472565452408,0,0.560894062614936,0
"Sub4","d3","A","Ctl-S",2,209.407876176211,344.759199262781,1642.5900491859,0,30.6903523389659,54.4030203578712,74.5576566911606,31.5541063583023,1.38549337293247,0,0,0,0.0269841654030859,138.849631383547,0.0271434892608251,0,0.63646981452003,0
"Sub4","d3","B","Ctl-S",2,211.604625554361,344.747570595913,1688.26888726863,0,30.0103075650688,52.2203614255644,67.73241893586,30.1044709712218,0.624807895834088,0,0,0,0.0422634394634914,140.395824862912,0.0253941465975159,0,0.511113222565151,0
"Sub4","d3","C","Ctl-S",2,198.068152315799,315.894412672847,1561.65824586253,0,29.3009843081023,46.6061396608443,59.3723575733125,28.4527319252658,0.579651508138814,0,0,0,0.0273799016637826,133.044041612762,0.0252199315549409,0,0.520904216918301,0
"Sub5","d0","A","Ctl-S",2,23.4395060525937,17.8315732273813,5.86963612878947,7.16344899939081,1.23399727634366,1.9137867980389,1.82738385087002,1.48733952397144,0,0,0,0,0,6.00374793938053,0.00194755051500119,0.00272081575905011,0.0284825485526182,0
"Sub5","d0","B","Ctl-S",2,72.9058464488228,41.285430797954,13.1159443414207,18.3064761136628,2.74741309831314,4.10923119051817,4.47822603542676,3.23524427661889,0.734838490961028,0,0,0,0.0033791188357664,18.0025460095704,0.00668628068085894,0.00460395480092408,0.0584849420711809,0
"Sub5","d0","C","Ctl-S",2,31.6618614854259,19.7276766689836,6.25892201958443,7.89451070772945,1.1346207470469,1.92452389166514,2.27185964652713,1.46193191868098,0,0,0,0,0,6.50057301491185,0.00241841738569149,0.00120852613250748,0.0274660274261447,0
"Sub5","d1","A","Ctl-S",2,1721.56699850093,167.14645126185,55.487446893587,156.134090489967,2.94172613338635,1.9890555817227,5.91965240956143,3.64966956840227,0,0,0,0,0.0196146582004559,123.184128839348,0.00190024699817964,0.00207168190262628,0.0396237066699848,0
"Sub5","d1","B","Ctl-S",2,2085.82251129219,216.27885576305,72.0350752135925,209.470046394564,3.08670402711784,2.067168199935,6.24914549570345,3.87165956614725,0,0,0,0,0.0284489735004334,126.63973383654,0.00275026336718716,0.00318785603735302,0.045937419157673,0
"Sub5","d1","C","Ctl-S",2,2403.00043975086,553.409414424045,584.608985235334,0,22.5289036650846,3.37701843967673,43.9674871565762,27.5785806779954,0,0,0,0,1.56055646542462,0,0.00309886709286561,0,0.0751310167845424,0
"Sub5","d2","A","Ctl-S",2,1669.52272958835,179.304880351689,55.3188812272462,151.340739431382,2.72797839919346,1.9686681618135,5.58285460838768,3.68827209869714,0,0,0,0,0.0199175385915492,102.976990557801,0.00155839182983805,0.00149154998749025,0.0424422745776324,0
"Sub5","d2","B","Ctl-S",2,1822.16151426835,180.315662634728,65.7900026762866,192.059220725357,2.79312046831973,2.07426828141627,5.43243132102908,3.46352708093836,0,0,0,0,0.0256692919208062,92.6006046242212,0.00268887705432808,0.0012154755815389,0.0413796006135531,0
"Sub5","d2","C","Ctl-S",2,2243.30482931434,610.885751068187,893.881752298116,0,32.3778414372429,3.92953831808238,62.7401454406616,32.0946910404983,0,0,0,0,1.47230216826894,0,0.0543573657113584,0,1.20870014419282,0
"Sub5","d3","A","Ctl-S",2,1640.50142400519,180.824114566769,77.6439647357218,204.464088739773,2.86569689374458,1.9379719321542,5.60136251186941,3.39971998302316,0,0,0,0,0.0196078683517776,98.7069755238345,0.00228165176497,0.00109202018110282,0.0306616193072105,0
"Sub5","d3","B","Ctl-S",2,1754.65171415941,165.241299545948,64.7062890533681,211.180509700872,2.97079837742763,1.90358212756103,5.58319311053803,3.58578752823164,0,0,0,0,0.0250016902674351,85.9623969284475,0.00195862990883487,0,0.0341524320649721,0
"Sub5","d3","C","Ctl-S",2,2321.40409154156,688.778674645273,1004.21016280617,0.23494824800906,31.2723861466785,63.4345683735878,66.3872730218872,30.5810396017122,0,0,0,0,1.3197448215609,0,0.058554165725703,0,1.49065723588886,0
"Sub1","d0","A","Ctl-S",3,89.1972972001347,100.952859990563,47.1386234874029,23.3476247045791,1.24082320186587,4.51514154691625,1.73734973132819,0.559240158086969,0.0232635677587226,0,0,0.00180957097764881,0,4.81653214233981,0.0120789427471889,0,0.0391525003109423,0
"Sub1","d0","B","Ctl-S",3,99.0846029072562,106.510198546054,51.9690845152733,27.4028872407217,1.42940435840208,4.67652016277893,1.53065701303268,0.569245766396429,0,0.00269868518374895,0,0.00223305933953798,0,4.44781135916293,0.0142028304384422,0.00149750034179537,0.0490346803584027,0
"Sub1","d0","C","Ctl-S",3,216.796290034606,184.342270343268,90.9789140555276,50.2944328846629,4.48190420258972,9.42742198286536,4.06596303886998,1.88826120178865,0.21832215105211,0.00622127867657226,0,0.00221180473951259,0.00280482840603813,9.551489339286,0.0253227619877397,0,0.0902618215918376,0
"Sub1","d1","A","Ctl-S",3,1437.82613620263,208.529634172199,99.1106109812377,103.71277831231,2.03968976958269,5.41426688010689,1.92242902299996,1.73576538112891,0,0,0,0.00188822569843132,0,56.4717191671487,0.0132650924588783,0,0.0415104847019483,0
"Sub1","d1","B","Ctl-S",3,1469.64998994633,210.048443453204,88.2497252326193,112.970587483192,1.42677539064005,4.22892973227703,1.69820885483103,1.50773858604969,0,0.00111511681854845,0,0,0.00143062438223407,42.0795927031795,0.0114332065052833,0,0.0410192973853166,0
"Sub1","d1","C","Ctl-S",3,1548.54567770335,236.206007373347,85.1457526968641,129.353255576586,1.73143909137374,4.48438278416648,1.58224507120332,1.60449876026015,0,0.00547140258408451,0,0.00152588926066572,0,28.4714397279775,0.0161793957599574,0,0.0284222003726753,0
"Sub1","d2","A","Ctl-S",3,1272.73139619482,178.535820658063,76.8572581389901,111.431824026492,1.26435502154793,2.91866795027632,1.27696970105086,1.19063022619466,0,0.00404372609530827,0,0,0,25.9625753845395,0.0105662758011922,0,0.0280672348752614,0
"Sub1","d2","B","Ctl-S",3,1311.26330852532,197.707648628102,85.1273474757461,115.498285796334,1.50459609195797,3.62606903379591,1.53299166273486,1.44066716351918,0,0,0,0,0,32.1675600107969,0.00997649517888977,0,0.0402659402626295,0
"Sub1","d2","C","Ctl-S",3,1345.01835810638,201.214218476844,99.6730265446846,110.228280690012,1.41602373874942,3.77971743254001,1.73098767065175,1.18744042243215,0,0,0,0,0,29.4611105190153,0.00386908177031522,0.00202825868426079,0.023629545920432,0
"Sub1","d3","A","Ctl-S",3,1440.94252918589,206.397571312819,86.3884903691134,105.188336219102,2.10944074114387,4.76545446170907,1.82046040458214,1.61411267326501,0,0.00126274284188326,0,0.00101589720686673,0,33.8483297073152,0.00994704816078321,0,0.0221683569755301,0
"Sub1","d3","B","Ctl-S",3,1656.73651957318,245.791123832746,71.5888156001333,149.358037413736,2.29254628207588,5.48296537612369,2.50861431865675,2.06109450925802,0,0.00164305676279345,0,0.00130732525309673,0.00184267610115941,33.0577968272821,0.0148123712772199,0.00309860706136182,0.0165284455228092,0
"Sub1","d3","C","Ctl-S",3,1680.92904301996,237.310010879671,86.2105820210089,135.597007469233,2.19339967071171,4.72560480697499,2.40880218500008,1.57450398597195,0,0.00433517106998637,0,0.0011092237095429,0,28.9459210746807,0.0144278479055824,0.00297304933670863,0.0324465875866718,0
"Sub2","d0","A","Ctl-S",3,87.3486913941046,58.5799884622005,43.1926116095173,20.2933605521915,1.19639150731851,4.0322035469076,0.841443879459066,0.465224990900059,6.0028109221344,0.00520607620979012,0,0,0,5.32688555521924,0.0104614451225667,0.00279732572413052,0.0316252725908422,0
"Sub2","d0","B","Ctl-S",3,95.110068400209,62.7038768258133,52.9941422674513,21.124501304525,1.60735818150531,5.51539505289798,1.56470517907976,0.895487189174709,6.85306857003223,0.0036946603663982,0,0,0,7.21229289022242,0.00906969267722351,0,0.0388486144878188,0
"Sub2","d0","C","Ctl-S",3,98.0617613813118,67.710754706297,39.4896148110885,24.9949716432294,1.67725099762382,4.73582713263452,1.42004201714623,0.561855795110476,7.26137410674012,0,0,0,0,5.58440280687137,0.0112717909574334,0,0.03420791623874,0
"Sub2","d1","A","Ctl-S",3,698.334741222101,385.818738168797,575.204884843094,0.746069283733279,35.5362771760952,16.0452612586159,47.8093975076269,44.3794432805319,8.30261060403282,0.00463239028494059,0,0,7.31204983969708,0.351103933850466,0.00988444942387634,0,0.0638987779433944,0
"Sub2","d1","B","Ctl-S",3,651.628003024224,408.541558589126,579.351168667669,1.84120741728895,47.5295143057302,15.9159076299157,96.4309117271505,43.1881804462237,7.30219697251338,0,0,0,0.251565332624595,0.295134685677887,0.00965929942936792,0.0030738236305575,0.0421922778124705,0
"Sub2","d1","C","Ctl-S",3,995.281368013173,507.898306599988,618.560224027029,6.80235059318206,47.8841371556979,14.4390050617114,93.9203770673541,48.907699279571,7.91784773604355,0.00194570808693978,0,0,0.348013494514495,2.48100370267372,0.00941795002987166,0,0.0819637519161206,0
"Sub2","d2","A","Ctl-S",3,896.029250148535,725.007459491211,1616.388585212,0.0309022917301415,85.4559439797077,86.7534960254768,65.4802076905058,49.1410045082136,13.1048165177799,0,0.00243332067735437,0.00142812257028531,10.5414666091142,0.146468078036869,0.0096471377545742,0,1.12809310369122,0
"Sub2","d2","B","Ctl-S",3,1153.29102421963,713.91482390934,1240.55948730761,0,68.2710810017367,51.7094792572355,100.130663394069,38.8431048357113,11.8502965056193,0,0.0030513971536143,0.00254385545830578,0.701724901690385,0.145868772340732,0.0119203632899826,0.002240814800383,2.24204942532325,0
"Sub2","d2","C","Ctl-S",3,1497.8329074228,854.261828311273,1488.29655051412,0.121280489762383,96.3301463375055,80.824391905238,137.759429725289,55.0795394386597,18.9621165243587,0.00131917703872758,0.00451309232367454,0.00195440900609867,1.16574188544639,0.196850242101825,0.0258746563132517,0,2.73295024100955,0
"Sub2","d3","A","Ctl-S",3,964.543040812563,780.75781243359,1531.8712133439,0,151.751135848022,123.240848238865,112.480924539961,70.7527291699225,21.9495261689594,0.00735795469416963,0.0154561782406232,0.00338431915540114,18.2571358653182,0.197012210128671,0.0217653783079202,0,3.02751805063808,0
"Sub2","d3","B","Ctl-S",3,1496.24426799623,894.130353251059,1591.11411099011,0,191.302822952251,240.15122695768,236.672312644427,88.2087106409585,28.2952782479516,0.02562705153485,0.0111951994154123,0.00249513196085424,1.99951030947738,0.235706880170339,0.0191995133738266,0,4.32282152821863,0
"Sub2","d3","C","Ctl-S",3,1311.87338335495,741.972879596407,1428.20677769902,0.187715774323379,108.792589021576,248.842716327116,154.181054526238,65.3016751012747,19.6078750821316,0.0040455205184164,0.00567558362663899,0.000526013952089693,0.989288266146082,0.129665657790795,0.0284657276720287,0.00108049436121948,3.60887611696165,0
"Sub3","d0","A","Ctl-S",3,102.478865211234,74.8531154776375,39.7956654839436,21.3190565083501,1.63456417759951,4.65677925159429,1.40953328765504,0.616479659017013,4.41489517825437,0,0,0.00180523783679837,0.00617339303461415,3.67753001423053,0.00134660935916753,0.00235695133564233,0.0576163524097389,0
"Sub3","d0","B","Ctl-S",3,84.6490231479334,127.936084497952,28.9391466771339,6.15496578648206,26.2862220713672,3.64918609658672,0.840942662772286,0.611312507087401,4.22385829764917,0.00552382559999026,0,0,0,4.78109549972685,0.00307282385669267,0.00322885338473463,0.0447076693876515,0
"Sub3","d0","C","Ctl-S",3,95.2973156133409,70.9827716165492,28.5647827919987,23.056345288257,1.1646374278881,3.89163254592311,0.884767711189817,0.520633628692527,4.50772881488677,0.00293166714013557,0,0.00216060312679217,0.00107130182387423,2.70304181757241,0.00416682574030486,0.00163403592502853,0.0568871006061969,0
"Sub3","d1","A","Ctl-S",3,2179.57873461254,222.797886617195,102.79516387634,171.11662552985,3.47044420614024,4.07921144330323,4.38798082014973,5.34960489961954,3.39838209623016,0,0,0,0.933942953511056,47.7347063967765,0.0056831836406955,0,0.0512925511781617,0
"Sub3","d1","B","Ctl-S",3,2141.69954565974,258.755817667356,80.5032428871749,262.663242638276,2.41322677241617,3.28046774822265,1.90214442194932,3.86721311930736,3.86079464376222,0,0,0.00136360293661922,1.11690535194026,32.9914688186425,0.0074245992524881,0,0.037026402035736,0
"Sub3","d1","C","Ctl-S",3,1604.8297627895,221.149987197795,78.7836466965413,152.575603747951,1.69365776654072,3.39432853297889,2.10288072121588,2.79541705783015,3.1800336459647,0.00135169239487033,0,0,0.552413989277105,39.5479759210981,0.00466998129402174,0.00200917731389879,0.0327519554373926,0
"Sub3","d2","A","Ctl-S",3,2256.77240978907,222.167233065028,76.5090819114158,192.927218423346,2.72591485146179,2.61446361023491,3.3859588728262,3.42637912293758,3.19289620066416,0.00205231658772535,0,0,0.8963752365959,28.3480939061257,0.00652380534545855,0,0.0367566630771524,0
"Sub3","d2","B","Ctl-S",3,2018.38575326637,218.680159875466,102.882399907517,213.976705113909,2.23555662534534,3.05666570347295,2.29310952930172,3.23323592077194,2.8466547398828,0,0,0,0.932007683003069,32.2781521157177,0.00834402454124383,0,0.0330902409471723,0
"Sub3","d2","C","Ctl-S",3,1494.24862378555,178.234858578315,87.4168885417265,126.869528307037,1.59854765135295,3.00827255095295,2.04182917295937,2.40579349671454,2.4322095953882,0.00260354357687252,0,0,0.467506851638609,33.17740651691,0.00198207304511049,0,0.030835275874435,0
"Sub3","d3","A","Ctl-S",3,2343.43000752532,228.785769887349,103.527847753914,192.340619125413,3.21266811919159,3.21563079340968,4.12626328320272,3.82659764532883,3.04007126555773,0,0,0,0.888430090935237,29.1800327739218,0.00289432559863707,0,0.0273165175790826,0
"Sub3","d3","B","Ctl-S",3,2249.42390533236,233.627804312345,103.560402039039,203.479945088196,2.30863303068568,3.25149539627279,2.45398301190267,2.96065226543405,2.6820829140153,0,0,0,0.83459889722154,31.7166617190109,0.00828317990104048,0,0.0249710829921746,0
"Sub3","d3","C","Ctl-S",3,1262.12001566652,173.481522554734,37.3485062567086,162.076419994685,1.26443513255614,1.93807562298474,0.879477543337246,1.38424994778953,2.29962487165099,0.00286783770263093,0,0.00116661346001676,0.410013300987657,18.1138517511382,0.00525964449535083,0,0.0259084207862611,0
"Sub4","d0","A","Ctl-S",3,75.990317915773,87.4924407300498,41.7615286891536,16.9618695211705,0.872395461787135,3.49235788299774,0.962395894182985,0.221505058876564,0,0,0,0,0,4.57061273704377,0.014359957601678,0.00209232153187531,0.0401102752773843,0
"Sub4","d0","B","Ctl-S",3,77.8274414326772,88.188545948546,40.6612689119606,16.4378029822505,0.762686260985357,3.50854741089148,0.790939467064454,0.11435503620537,0,0,0,0,0,3.4779490499041,0.0125850885531746,0.00170201406099602,0.0894563458136585,0
"Sub4","d0","C","Ctl-S",3,101.599209827364,107.175092526378,59.3598090537204,19.5177176399207,1.10236119606941,5.06992550499572,1.4349558546244,0.746620693179686,0.0471292281557735,0,0,0.00231020515572563,0.00292115673532507,6.03590599640034,0.0192063145483107,0,0.0988655895200642,0
"Sub4","d1","A","Ctl-S",3,455.951669007361,243.144485844182,507.467896535637,0.0452865957180869,43.2062776961954,8.9223070072353,71.6888861599009,42.0409467550674,0.125437524310807,0,0,0.00143623576043559,2.86807418244389,23.0733648669177,0.0148452452793732,0,0.124132836658541,0
"Sub4","d1","B","Ctl-S",3,616.982708393953,291.900840074868,565.504662476124,0,49.1442397662936,9.03994781126372,99.6311520772309,43.9996165272314,0.227867545478857,0,0,0,0.02100640447498,26.5591175677986,0.0180114376135248,0,0.177300917486243,0
"Sub4","d1","C","Ctl-S",3,530.59539418228,257.181332064084,524.909932126912,0,50.655478934529,9.3128598054318,109.121840920111,47.764093876938,0.221031927499453,0,0,0.00142853279902378,0.0224583287280829,24.4010317116124,0.0215536200114566,0,0.195173615194611,0
"Sub4","d2","A","Ctl-S",3,150.693434030759,357.784593538378,1027.78715549773,0.0963383359550742,102.566226392504,97.5009463786966,123.870294407129,68.6782577844962,4.0421234834368,0,0.00329701537007705,0.00107324065553999,6.79716747526979,50.8406185242846,0.0164445234369732,0,0.438713772506689,0
"Sub4","d2","B","Ctl-S",3,155.174925646247,355.108810116678,998.158499166315,0.461998290367098,65.4112754935897,55.1910041040846,119.956629018476,49.9947640244257,2.11547255407869,0.00571552352780103,0,0.0014389360266517,0.0561002779916778,27.8453955721316,0.0202276458582141,0,0.473199553706721,0
"Sub4","d2","C","Ctl-S",3,173.097027361605,367.44693792724,674.984463692554,0.421109044358958,102.127653543671,77.7819608603873,175.024118660692,66.7206728990301,4.9882101416141,0.00593956810750798,0,0.00320895967924981,0.109355688696056,54.1032595514158,0.021369868068292,0,0.586074381261098,0
"Sub4","d3","A","Ctl-S",3,253.519042712566,572.370620638818,1426.26573492139,2.24204818878633,157.977706530138,204.842326476675,158.516243246998,84.0715061893319,7.96415288141018,0,0.00825631259812885,0.00255272682624126,9.99543654488849,96.2940585824412,0.0152238088202868,0,0.316463279731788,0
"Sub4","d3","B","Ctl-S",3,295.508075733027,577.565640437588,1422.36757867259,0,269.481297387372,303.551000201892,308.965943984038,126.365183296635,13.9867990907548,0,0.0177530239281202,0.00902268948840046,0.285147549724814,157.51316697551,0.0177518899027825,0,0.15754727888358,0
"Sub4","d3","C","Ctl-S",3,237.204181232676,483.097250470528,1212.49194633256,0,175.060785250306,190.88465887968,240.717474128881,92.1826493873248,9.24804240188099,0.0101073602653458,0.0141728497312476,0.00590633894990402,0.193902918320964,93.7977807735838,0.0203306385316016,0,0.535391321654327,0
"Sub5","d0","A","Ctl-S",3,31.9309434321504,33.691763481369,0,17.0537145706844,1.20905690440001,1.59974715264861,1.58100373966287,0.507440100715525,0.234083754150086,0.00383438334732983,0,0,0,2.10920849312373,0.00146859780512036,0.00126277886096643,0.0379965839819557,0
"Sub5","d0","B","Ctl-S",3,29.4243855368567,31.8659180853151,0,14.685735320594,1.27017383343806,2.01441495895832,1.69454242381804,0.76274752058111,0.136426218822661,0.00606080188095623,0,0,0,2.94684379325581,0.00197062570848513,0,0.0307997981226745,0
"Sub5","d0","C","Ctl-S",3,30.4926138657061,39.2516883518833,0,15.7605601179437,1.37725500943106,2.20345352007638,2.17057134803985,0.837963436656433,0.0982223028982637,0,0,0,0,2.40831264979658,0.00301776807781743,0.00483779480549086,0.0478938427509104,0
"Sub5","d1","A","Ctl-S",3,1716.69240938815,192.615674777836,20.7898763349904,184.951410986712,3.47500360305558,2.19329902346037,5.97043242137826,5.16701484966575,0.130627238569519,0,0,0.00141278699676747,0.0231925800112549,39.7912632566332,0,0.0048597148152882,0.0429003192150925,0
"Sub5","d1","B","Ctl-S",3,1798.37590744993,163.232549782004,31.8698730049431,192.263911982339,3.35918186605961,1.54202997633361,4.99154759848454,3.85269574261935,0.0984732345415348,0.00182560705266826,0,0.00118926246407839,0.0147620395654457,27.1446302022085,0.00170669444355994,0,0.0405060914488881,0
"Sub5","d1","C","Ctl-S",3,1721.72332470697,171.439213123802,27.6135469027201,192.759464338967,3.16685850591726,1.58508670296618,5.70780092974507,4.05408351337291,0.0663426025418728,0,0,0.00174295622901347,0.0154562330235036,29.8489273061203,0.00320681515684448,0.00359915985526401,0.0409679183180744,0
"Sub5","d2","A","Ctl-S",3,1928.0774172394,224.481940850262,45.7733715954196,186.218721112048,4.37228800334014,2.87106639732108,8.24535655932142,5.56231064070634,0.255471118735983,0,0,0,0.0279402137947733,43.5787543844907,0.00216541041594515,0.00397594959668882,0.0419787009534383,0
"Sub5","d2","B","Ctl-S",3,1849.64786687351,177.988400588928,45.1815146468367,199.279748193654,3.80107543113601,2.20738336722037,6.94253617104613,3.86738382972973,0,0,0,0,0.0148622679946241,31.0646095664827,0.00168157268255082,0,0.0402661780790703,0
"Sub5","d2","C","Ctl-S",3,2056.47141744941,204.122297595897,16.842626753943,297.435344729358,4.20940609847488,2.15291149232269,6.46705791582023,4.18576697058369,0.274964539482053,0.00396483243732979,0,0,0.0231984883881382,23.0329034053295,0.00301485681578835,0.00478098868105551,0.0385730729888708,0
"Sub5","d3","A","Ctl-S",3,1572.12023342392,182.426986437421,41.14378974783,168.395585414802,2.98329745789332,2.13541285247495,5.78757216708974,3.63392783056268,0.0192875967179722,0,0,0,0.0190893779856838,25.5229693181264,0.00198236439617438,0.00304751123626505,0.0400913214112903,0
"Sub5","d3","B","Ctl-S",3,1707.92812204723,167.734405690949,12.1566405967944,255.853955673171,3.51002542252448,1.44152748159493,4.8122205870683,2.14681552335624,0.139250981002308,0.0013420543079529,0,0,0.0175926247349201,14.534972198445,0.00303902709928591,0.0012833774060155,0.0269178412296564,0
"Sub5","d3","C","Ctl-S",3,1399.14326515566,140.507017290887,3.2534498408715,206.2948098461,2.55682805547569,1.02906340077277,3.69071836631205,1.45057008325578,0.116899351558843,0.00448959689041831,0,0,0.0130476850353052,13.391081008347,0.00233353496195372,0.00120477351328027,0.0303811972128485,0
